time_s,raw_az_m_s2,filtered_rms_m_s2,requested_m_s,baseline_m_s,adaptive_m_s,speed_scale,state
12.46,9.761408647376697,0.39161366556188454,0.25,0.25,0.07706437687090742,0.322,adapting
12.48,9.764433603724898,0.2487340902820488,0.25,0.25,0.07813992813052609,0.3259999999999999,adapting
12.5,9.80665,0.08531285123097491,0.25,0.25,0.07921280229534741,0.3299999999999998,normal
12.52,9.848866396275099,0.08262178342327399,0.25,0.25,0.08028310095772306,0.3339999999999997,normal
12.54,9.851891352623303,0.07322143941078375,0.25,0.25,0.0813509256160971,0.3379999999999996,normal
12.56,9.812916661678212,0.06314462969977323,0.25,0.25,0.0824163770469169,0.34199999999999986,normal
12.58,9.768124337861211,0.05733399443397057,0.25,0.25,0.08347955475238919,0.34599999999999975,normal
12.6,9.759097174185241,0.05541865719723994,0.25,0.25,0.08454055648157296,0.34999999999999964,normal
12.62,9.794215505641755,0.05385884206056099,0.25,0.25,0.0855994778216254,0.35399999999999954,normal
12.64,9.840877355296435,0.05087303593963678,0.25,0.25,0.08665641185546413,0.3579999999999998,normal
12.66,9.855764362536434,0.045979853700258685,0.25,0.25,0.0877114488816663,0.3619999999999997,normal
12.68,9.825056227634233,0.04041794232880528,0.25,0.25,0.0887646761921022,0.3659999999999996,normal
12.7,9.777260737385378,0.037686316719327644,0.25,0.25,0.08981617790257997,0.3699999999999995,normal
12.72,9.756748663578586,0.03809726023855391,0.25,0.25,0.09086603483166517,0.3739999999999998,normal
12.74,9.78256231629491,0.038528271637501506,0.25,0.25,0.09191432442281085,0.37799999999999967,normal
12.76,9.830737683705085,0.0380664138258262,0.25,0.25,0.09296112070499231,0.38199999999999956,normal
12.78,9.856551336421413,0.03653546742563096,0.25,0.25,0.094006494287162,0.38599999999999945,normal
12.8,9.836039262614625,0.03381858983699128,0.25,0.25,0.09505051238202701,0.38999999999999974,normal
12.82,9.788243772365764,0.03231771910168918,0.25,0.25,0.09609323885487836,0.39399999999999963,normal
12.84,9.757535637463565,0.03308183605388672,0.25,0.25,0.09713473429346973,0.3979999999999995,normal
12.86,9.772422644703562,0.03370242755904651,0.25,0.25,0.09817505609523111,0.4019999999999994,normal
12.88,9.819084494358245,0.03373056735964792,0.25,0.25,0.09921425856841382,0.4059999999999997,normal
12.9,9.854202825814758,0.03362115167850618,0.25,0.25,0.10025239304407686,0.4099999999999996,normal
12.92,9.845175662138791,0.03246699547335973,0.25,0.25,0.10128950799614421,0.4139999999999995,normal
12.94,9.800383338321785,0.03139634662238483,0.25,0.25,0.10232564916707088,0.41799999999999937,normal
12.96,9.761408647376697,0.03196220246690237,0.25,0.25,0.10336085969696177,0.42199999999999965,normal
12.98,9.764433603724898,0.03246325838008906,0.25,0.25,0.10439518025427239,0.42599999999999955,normal
13.0,9.806650000000001,0.03232839409453114,0.25,0.25,0.10542864916649482,0.42999999999999944,normal
13.02,9.848866396275099,0.032600440319926115,0.25,0.25,0.10646130254948104,0.43399999999999933,normal
13.04,9.851891352623303,0.03230034783418182,0.25,0.25,0.10749317443429122,0.4379999999999992,normal
13.06,9.812916661678218,0.03143309186420141,0.25,0.25,0.10852429689066327,0.4419999999999995,normal
13.08,9.76812433786121,0.031731987086642446,0.25,0.25,0.10955470014638952,0.4459999999999994,normal
13.1,9.759097174185241,0.032221349600356,0.25,0.25,0.1105844127020572,0.4499999999999993,normal
13.12,9.794215505641752,0.03191406224191146,0.25,0.25,0.11161346144075363,0.4539999999999992,normal
13.14,9.840877355296435,0.03211724993452976,0.25,0.25,0.11264187173246991,0.45799999999999946,normal
13.16,9.855764362536434,0.03230390551661773,0.25,0.25,0.11366966753304462,0.46199999999999936,normal
13.18,9.825056227634237,0.03162277854634418,0.25,0.25,0.11469687147758575,0.46599999999999925,normal
13.2,9.777260737385376,0.031648367619488305,0.25,0.25,0.11572350496838353,0.46999999999999914,normal
13.22,9.756748663578586,0.032190979117123715,0.25,0.25,0.11674958825739522,0.4739999999999994,normal
13.24,9.782562316294912,0.0318658917251323,0.25,0.25,0.11777514052343141,0.4779999999999993,normal
13.26,9.830737683705086,0.03183482207082056,0.25,0.25,0.11880017994421713,0.4819999999999992,normal
13.28,9.856551336421413,0.03227206916111872,0.25,0.25,0.11982472376352807,0.4859999999999991,normal
13.3,9.836039262614623,0.03182270934674892,0.25,0.25,0.12084878835362826,0.4899999999999994,normal
13.32,9.78824377236577,0.031590258146341324,0.25,0.25,0.12187238927324781,0.4939999999999993,normal
13.34,9.757535637463565,0.03215242425182576,0.25,0.25,0.1228955413213511,0.49799999999999917,normal
13.36,9.772422644703562,0.03195866449370443,0.25,0.25,0.12391825858694568,0.5019999999999991,normal
13.38,9.819084494358242,0.03167706949012021,0.25,0.25,0.12494055449518578,0.5059999999999993,normal
13.4,9.854202825814758,0.032176360084094205,0.25,0.25,0.12596244185001707,0.5099999999999992,normal
13.42,9.84517566213879,0.03200342810511437,0.25,0.25,0.12698393287360604,0.5139999999999991,normal
13.44,9.800383338321788,0.03156964938924651,0.25,0.25,0.12800503924278483,0.517999999999999,normal
13.46,9.761408647376697,0.032058433509431675,0.25,0.25,0.12902577212273586,0.5219999999999992,normal
13.48,9.764433603724898,0.03208607422363047,0.25,0.25,0.13004614219812646,0.5259999999999991,normal
13.5,9.806649999999996,0.031626575135829685,0.25,0.25,0.13106615970189503,0.529999999999999,normal
13.52,9.8488663962751,0.03203118434983002,0.25,0.25,0.13208583444187355,0.5339999999999989,normal
13.54,9.851891352623301,0.03214293525747955,0.25,0.25,0.13310517582542347,0.5379999999999988,normal
13.56,9.812916661678216,0.0316083274233586,0.25,0.25,0.13412419288224658,0.541999999999999,normal
13.58,9.768124337861213,0.03192103250937542,0.25,0.25,0.13514289428552162,0.5459999999999989,normal
13.6,9.759097174185241,0.03218634377180473,0.25,0.25,0.13616128837150715,0.5499999999999988,normal
13.62,9.794215505641752,0.03167032330558044,0.25,0.25,0.13717938315773673,0.5539999999999987,normal
13.64,9.840877355296433,0.031866957685376056,0.25,0.25,0.1381971863599258,0.5579999999999989,normal
13.66,9.855764362536434,0.032219278902446004,0.25,0.25,0.13921470540769698,0.5619999999999988,normal
13.68,9.825056227634235,0.03170929688732906,0.25,0.25,0.14023194745922385,0.5659999999999987,normal
13.7,9.77726073738538,0.0317744355460935,0.25,0.25,0.1412489194148813,0.5699999999999986,normal
13.72,9.756748663578586,0.0322240443243889,0.25,0.25,0.14226562792998604,0.5739999999999988,normal
13.74,9.782562316294912,0.03178489468665506,0.25,0.25,0.1432820794267011,0.5779999999999987,normal
13.76,9.830737683705083,0.031720379464939094,0.25,0.25,0.1442982801051735,0.5819999999999986,normal
13.78,9.856551336421413,0.03221905579708284,0.25,0.25,0.1453142359539654,0.5859999999999985,normal
13.8,9.836039262614621,0.03185440910567952,0.25,0.25,0.14632995275983615,0.5899999999999987,normal
13.82,9.788243772365767,0.03165747041581664,0.25,0.25,0.1473454361169256,0.5939999999999986,normal
13.84,9.757535637463565,0.03218633802977294,0.25,0.25,0.14836069143538622,0.5979999999999985,normal
13.86,9.772422644703564,0.03193562198015741,0.25,0.25,0.14937572394950474,0.6019999999999984,normal
13.88,9.819084494358243,0.03162538184798735,0.25,0.25,0.15039053872535307,0.6059999999999987,normal
13.9,9.854202825814756,0.03214402572806042,0.25,0.25,0.15140514066800226,0.6099999999999985,normal
13.92,9.84517566213879,0.032011077214596784,0.25,0.25,0.15241953452833318,0.6139999999999984,normal
13.94,9.800383338321787,0.03160154493448625,0.25,0.25,0.1534337249094707,0.6179999999999983,normal
13.96,9.7614086473767,0.03208128115450785,0.25,0.25,0.1544477162728695,0.6219999999999986,normal
13.98,9.7644336037249,0.032082371130105806,0.25,0.25,0.15546151294407468,0.6259999999999984,normal
14.0,9.806649999999998,0.03160424184416647,0.25,0.25,0.15647511911818082,0.6299999999999983,normal
14.02,9.848866396275097,0.03201270523405431,0.25,0.25,0.15748853886500758,0.6339999999999982,normal
14.04,9.851891352623301,0.03214231959057568,0.25,0.25,0.15850177613401215,0.6379999999999981,normal
14.06,9.812916661678214,0.03162211035394275,0.25,0.25,0.1595148347589551,0.6419999999999983,normal
14.08,9.768124337861211,0.0319342399508479,0.25,0.25,0.16052771846233457,0.6459999999999982,normal
14.1,9.759097174185241,0.0321879872255519,0.25,0.25,0.16154043085960526,0.6499999999999981,normal
14.12,9.794215505641754,0.03166133203710057,0.25,0.25,0.16255297546319278,0.653999999999998,normal
14.14,9.840877355296433,0.03185707011622257,0.25,0.25,0.16356535568631808,0.6579999999999983,normal
14.16,9.855764362536435,0.032216843337034305,0.25,0.25,0.1645775748466414,0.6619999999999981,normal
14.18,9.825056227634235,0.03171466752290449,0.25,0.25,0.16558963616973854,0.665999999999998,normal
14.2,9.77726073738538,0.03178140258132833,0.25,0.25,0.16660154279241665,0.6699999999999979,normal
14.22,9.756748663578586,0.03222637962707409,0.25,0.25,0.1676132977658805,0.6739999999999982,normal
14.24,9.782562316294914,0.03178164961587001,0.25,0.25,0.16862490405875638,0.677999999999998,normal
14.26,9.830737683705083,0.03171540975347816,0.25,0.25,0.1696363645599833,0.6819999999999979,normal
14.28,9.856551336421413,0.0322169034742965,0.25,0.25,0.1706476820815762,0.6859999999999978,normal
14.3,9.836039262614621,0.03185620633826293,0.25,0.25,0.17165885936127043,0.6899999999999981,normal
14.32,9.788243772365766,0.03166089027736945,0.25,0.25,0.1726698990650518,0.693999999999998,normal
14.34,9.757535637463565,0.032188125826032206,0.25,0.25,0.17368080378958065,0.6979999999999978,normal
14.36,9.772422644703564,0.03193466705026754,0.25,0.25,0.1746915760645126,0.7019999999999977,normal
14.38,9.819084494358243,0.031623035095944205,0.25,0.25,0.1757022183547237,0.705999999999998,normal
14.4,9.854202825814756,0.03214257430877787,0.25,0.25,0.17671273306244278,0.7099999999999979,normal
14.42,9.845175662138788,0.03201150788527328,0.25,0.25,0.17772312252929817,0.7139999999999977,normal
14.44,9.800383338321787,0.0316031128828982,0.25,0.25,0.1787333890382802,0.7179999999999976,normal
14.46,9.761408647376697,0.0320824074612602,0.25,0.25,0.17974353481562583,0.7219999999999979,normal
14.48,9.764433603724898,0.032082227520197175,0.25,0.25,0.1807535620326275,0.7259999999999978,normal
14.5,9.80665,0.03160320614890871,0.25,0.25,0.18176347280737204,0.7299999999999977,normal
14.52,9.848866396275099,0.032011846951506585,0.25,0.25,0.18277326920641035,0.7339999999999975,normal
14.54,9.851891352623303,0.03214230587221347,0.25,0.25,0.1837829532463629,0.7379999999999974,normal
14.56,9.812916661678212,0.03162277738340253,0.25,0.25,0.18479252689546374,0.7419999999999977,normal
14.58,9.768124337861211,0.03193487688227849,0.25,0.25,0.1858019920750449,0.7459999999999976,normal
14.6,9.759097174185241,0.03218807276637963,0.25,0.25,0.186811350660966,0.7499999999999974,normal
14.62,9.794215505641755,0.03166091075875014,0.25,0.25,0.1878206044849889,0.7539999999999973,normal
14.64,9.840877355296435,0.03185660492793487,0.25,0.25,0.1888297553361021,0.7579999999999976,normal
14.66,9.855764362536434,0.03221673121191852,0.25,0.25,0.18983880496179537,0.7619999999999975,normal
14.68,9.825056227634233,0.03171492550915786,0.25,0.25,0.19084775506928897,0.7659999999999973,normal
14.7,9.777260737385378,0.03178173577199717,0.25,0.25,0.19185660732671694,0.7699999999999972,normal
14.72,9.756748663578586,0.03222649229697153,0.25,0.25,0.19286536336426846,0.7739999999999975,normal
14.74,9.78256231629491,0.03178149681152556,0.25,0.25,0.19387402477528748,0.7779999999999974,normal
14.76,9.830737683705085,0.031715174708142724,0.25,0.25,0.1948825931173346,0.7819999999999973,normal
14.78,9.856551336421413,0.032216802048534963,0.25,0.25,0.1958910699132102,0.7859999999999971,normal
14.8,9.836039262614625,0.03185629237875615,0.25,0.25,0.19689945665194236,0.7899999999999974,normal
14.82,9.788243772365764,0.03166105326058556,0.25,0.25,0.19790775478973976,0.7939999999999973,normal
14.84,9.757535637463565,0.03218821115980169,0.25,0.25,0.1989159657509129,0.7979999999999972,normal
14.86,9.77242264470356,0.0319346219986499,0.25,0.25,0.19992409092876223,0.801999999999997,normal
14.88,9.819084494358245,0.03162292385122385,0.25,0.25,0.20093213168643714,0.8059999999999973,normal
14.9,9.854202825814758,0.0321425055453896,0.25,0.25,0.20194008935776478,0.8099999999999972,normal
14.92,9.845175662138791,0.03201152849761594,0.25,0.25,0.2029479652480524,0.8139999999999971,normal
14.94,9.800383338321785,0.031603187492554204,0.25,0.25,0.20395576063486162,0.817999999999997,normal
14.96,9.761408647376697,0.03208246106260416,0.25,0.25,0.2049634767687578,0.8219999999999972,normal
14.98,9.764433603724898,0.03208222077045013,0.25,0.25,0.20597111487403386,0.8259999999999971,normal
15.0,9.806649999999996,0.03160315700172076,0.25,0.25,0.20697867614941168,0.829999999999997,normal
15.02,9.848866396275099,0.03201180622007558,0.25,0.25,0.20798616176871945,0.8339999999999969,normal
15.04,9.851891352623303,0.03214230525552867,0.25,0.25,0.2089935728815477,0.8379999999999967,normal
15.06,9.812916661678218,0.03162280910058797,0.25,0.25,0.21000091061388435,0.841999999999997,normal
15.08,9.76812433786121,0.03193490716332974,0.25,0.25,0.21100817606872854,0.8459999999999969,normal
15.1,9.759097174185241,0.032188076847144254,0.25,0.25,0.21201537032668674,0.8499999999999968,normal
15.12,9.79421550564175,0.03166089075770445,0.25,0.25,0.21302249444654833,0.8539999999999967,normal
15.14,9.840877355296435,0.031856582837793086,0.25,0.25,0.2140295494658441,0.8579999999999969,normal
15.16,9.855764362536434,0.03221672589310709,0.25,0.25,0.21503653640138662,0.8619999999999968,normal
15.18,9.825056227634237,0.0317149377721117,0.25,0.25,0.21604345624979499,0.8659999999999967,normal
15.2,9.777260737385378,0.031781751606364345,0.25,0.25,0.2170503099880023,0.8699999999999966,normal
15.22,9.756748663578586,0.03222649765364495,0.25,0.25,0.21805709857374825,0.8739999999999968,normal
15.24,9.782562316294912,0.031781489555089935,0.25,0.25,0.21906382294605609,0.8779999999999967,normal
15.26,9.830737683705086,0.03171516354386554,0.25,0.25,0.22007048402569618,0.8819999999999966,normal
15.28,9.856551336421413,0.0322167972318113,0.25,0.25,0.22107708271563467,0.8859999999999965,normal
15.3,9.836039262614623,0.03185629646789792,0.25,0.25,0.2220836199014692,0.8899999999999967,normal
15.32,9.78824377236577,0.031661061004835914,0.25,0.25,0.22309009645185104,0.8939999999999966,normal
15.34,9.757535637463565,0.03218821521478482,0.25,0.25,0.22409651321889615,0.8979999999999965,normal
15.36,9.772422644703562,0.03193461985902464,0.25,0.25,0.22510287103858248,0.9019999999999964,normal
15.38,9.819084494358242,0.031622918566702136,0.25,0.25,0.22610917073113682,0.9059999999999966,normal
15.4,9.854202825814758,0.03214250227897163,0.25,0.25,0.22711541310140937,0.9099999999999965,normal
15.42,9.84517566213879,0.03201152947722113,0.25,0.25,0.22812159893923892,0.9139999999999964,normal
15.44,9.800383338321788,0.031603191037419424,0.25,0.25,0.22912772901980613,0.9179999999999963,normal
15.46,9.761408647376697,0.03208246360933475,0.25,0.25,0.23013380410397752,0.9219999999999965,normal
15.48,9.764433603724898,0.03208222044994375,0.25,0.25,0.23113982493863888,0.9259999999999964,normal
15.5,9.806649999999996,0.03160315466693723,0.25,0.25,0.2321457922570205,0.9299999999999963,normal
15.52,9.8488663962751,0.032011804285083656,0.25,0.25,0.23315170677901206,0.9339999999999962,normal
15.54,9.851891352623301,0.032142305226309995,0.25,0.25,0.23415756921146919,0.9379999999999961,normal
15.56,9.812916661678216,0.03162281060748844,0.25,0.25,0.23516338024851155,0.9419999999999963,normal
15.58,9.768124337861213,0.03193490860198736,0.25,0.25,0.23616914057181213,0.9459999999999962,normal
15.6,9.759097174185241,0.03218807704105335,0.25,0.25,0.2371748508508796,0.9499999999999961,normal
15.62,9.794215505641752,0.03166088980751312,0.25,0.25,0.23818051174333185,0.953999999999996,normal
15.64,9.840877355296433,0.03185658178834506,0.25,0.25,0.2391861238951627,0.9579999999999962,normal
15.66,9.855764362536434,0.032216725640436296,0.25,0.25,0.24019168794100065,0.9619999999999961,normal
15.68,9.825056227634235,0.03171493835472173,0.25,0.25,0.24119720450436194,0.965999999999996,normal
15.7,9.777260737385381,0.03178175235864378,0.25,0.25,0.2422026741978954,0.9699999999999959,normal
15.72,9.756748663578586,0.032226497908141645,0.25,0.25,0.24320809762362172,0.9739999999999961,normal
15.74,9.782562316294912,0.031781489210353946,0.25,0.25,0.2442134753731654,0.977999999999996,normal
15.76,9.830737683705081,0.031715163013472034,0.25,0.25,0.2452188080279819,0.9819999999999959,normal
15.78,9.856551336421413,0.032216797002979886,0.25,0.25,0.24622409615957752,0.9859999999999958,normal
15.8,9.836039262614623,0.03185629666217064,0.25,0.25,0.24722934032972424,0.989999999999996,normal
15.82,9.788243772365767,0.0316610613727569,0.25,0.25,0.24823454109066825,0.9939999999999959,normal
15.84,9.757535637463565,0.032188215407433475,0.25,0.25,0.24923969898533435,0.9979999999999958,normal
15.86,9.772422644703564,0.03193461975737587,0.25,0.25,0.25,1.0,normal
15.88,9.819084494358242,0.031622918315643476,0.25,0.25,0.25,1.0,normal
15.9,9.854202825814756,0.03214250212378988,0.25,0.25,0.25,1.0,normal
15.92,9.84517566213879,0.03201152952376149,0.25,0.25,0.25,1.0,normal
15.94,9.800383338321788,0.03160319120583152,0.25,0.25,0.25,1.0,normal
15.96,9.7614086473767,0.03208246373032674,0.25,0.25,0.25,1.0,normal
15.98,9.7644336037249,0.03208222043471727,0.25,0.25,0.25,1.0,normal
16.0,9.806649999999998,0.03178148919690705,0.25,0.25,0.25,1.0,normal
16.02,9.848866396275097,0.03178148919690705,0.25,0.25,0.25,1.0,normal
16.04,9.851891352623301,0.03178148919690705,0.25,0.25,0.25,1.0,normal
16.06,9.81291666167822,0.03178148919690705,0.25,0.25,0.25,1.0,normal
16.08,9.768124337861215,0.03178148919690705,0.25,0.25,0.25,1.0,normal
16.1,9.759097174185241,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.12,9.794215505641759,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.14,9.840877355296433,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.16,9.855764362536435,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.18,9.825056227634235,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.2,9.77726073738538,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.22,9.756748663578586,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.24,9.782562316294909,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.26,9.830737683705088,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.28,9.856551336421413,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.3,9.836039262614621,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.32,9.788243772365766,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.34,9.757535637463565,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.36,9.772422644703564,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.38,9.819084494358238,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.4,9.854202825814754,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.42,9.845175662138788,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.44,9.800383338321781,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.46,9.761408647376697,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.48,9.764433603724898,0.03178148919690705,0.25,0.0,0.0,1.0,imu_stale
16.5,9.80665,0.0,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.52,9.848866396275099,0.02541134464053455,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.54,9.851891352623303,0.03280820545199295,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.56,9.81291666167822,0.02864944939558576,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.58,9.768124337861215,0.028659113232363927,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.6,9.759097174185243,0.03314321386197579,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.62,9.794215505641755,0.032341300529534524,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.64,9.840877355296435,0.03079566994404081,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.66,9.855764362536434,0.03227006439837507,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.68,9.825056227634233,0.03175097657525158,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.7,9.777260737385378,0.030691636080881702,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.72,9.756748663578586,0.03213023733524582,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.74,9.78256231629491,0.03230225120422074,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.76,9.83073768370509,0.031246180186680784,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.78,9.856551336421413,0.03193145130990109,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.8,9.836039262614625,0.03214654526706596,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.82,9.788243772365764,0.031263933496145695,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.84,9.757535637463565,0.0318030283943114,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.86,9.77242264470356,0.032268632568663705,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.88,9.81908449435824,0.03152253602050766,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.9,9.854202825814756,0.03173162942257797,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.92,9.845175662138788,0.03219676175403825,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.94,9.800383338321785,0.031587505221033006,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.96,9.761408647376697,0.031656533679946676,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
16.98,9.764433603724898,0.032195435929988636,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.0,9.806650000000001,0.0317372239377967,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.02,9.848866396275099,0.03186226856367185,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.04,9.851891352623303,0.032195285204519974,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.06,9.812916661678218,0.03185263558351721,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.08,9.768124337861213,0.03214657666069947,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.1,9.759097174185243,0.03223856338833449,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.12,9.794215505641755,0.03156408371816633,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.14,9.840877355296435,0.03174275075085455,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.16,9.855764362536434,0.03219814470755173,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.18,9.825056227634237,0.031797182846173486,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.2,9.777260737385378,0.031882761135286146,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.22,9.756748663578586,0.03226414847944179,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.24,9.782562316294907,0.03174361152910072,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.26,9.830737683705085,0.031653191182845895,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.28,9.856551336421413,0.032191377052386845,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.3,9.836039262614623,0.0318827030422404,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.32,9.78824377236577,0.031708470468661855,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.34,9.757535637463565,0.03221350414573817,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.36,9.772422644703562,0.03192314243797821,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.38,9.819084494358242,0.03159267646949622,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.4,9.854202825814756,0.03212394884184563,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.42,9.845175662138786,0.032017836387295384,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.44,9.800383338321783,0.0316244850994723,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.46,9.761408647376697,0.03209778628355864,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.48,9.764433603724898,0.03208059221352637,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.5,9.806649999999996,0.031589610029135,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.52,9.848866396275099,0.032000568015481914,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.54,9.851891352623301,0.032142257618993385,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.56,9.812916661678221,0.03163178147739665,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.58,9.768124337861213,0.03194345556870731,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.6,9.759097174185243,0.032189278615793106,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.62,9.794215505641757,0.031655342002635846,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.64,9.840877355296433,0.03185043889074972,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.66,9.855764362536434,0.032215266577323785,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.68,9.825056227634237,0.03171839162039836,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.7,9.777260737385381,0.03178619956841454,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.72,9.756748663578586,0.032228010253724425,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.74,9.782562316294907,0.03177947024917332,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.76,9.830737683705086,0.03171204840318463,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.78,9.856551336421413,0.03221545621930231,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.8,9.836039262614623,0.03185744584953854,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.82,9.788243772365767,0.03166323187540303,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.84,9.757535637463565,0.032189352961144536,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.86,9.772422644703562,0.03193402375208715,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.88,9.819084494358236,0.03162144198857008,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.9,9.854202825814756,0.032141589907005726,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.92,9.845175662138786,0.03201180478199414,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.94,9.800383338321783,0.03160418381053319,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.96,9.7614086473767,0.032083176900619285,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
17.98,9.7644336037249,0.032082131362152905,0.25,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.0,9.806649999999998,0.031602501877451346,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.02,9.848866396275097,0.03201126324987556,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.04,9.851891352623301,0.032142297333121586,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
18.06,9.81291666167822,0.03162323244520512,0.0,0.0,0.0,1.0,imu_warming_up_or_low_rate
